Purchasing Document,Item,Purchasing Group,valuation_type_|_bwtar,document_date_|_bldat,Currency,gr_processing_time_|_webaz,supplier_name,city,grir_clearing_value_in_local_currency_|_arewr,storage_location,Description,vendor_material_no_|_idnlf,order_unit_|_meins,outline_agreement_|_konnr,volume_|_volum,time_of_entry_|_cputm,po_history_category_|_bewtp,Created By,Material,Plant,terms_of_payment_|_zterm,order_price_unit_|_bprme,reference_doc_item_|_lfpos,Document Date,incoterms_|_inco1,item_category_|_pstyp,gross_weight_|_brgew,last_changed_on_|_aedat,region,Net Order Price,reason_for_movement_|_grund,purchasing_info_rec_|_infnr,debitcredit_ind_|_shkzg,Delivery Completed (Item),batch_|_charg,incoterms_part_2_|_inco2,Supplier,planned_deliv_time_|_plifz,net_weight_|_ntgew,invoice_value_|_reewr,reference_document_|_lfbnr,tax_code_|_mwskz,unit_of_weight_|_gewei,ekko_data_ingestion_freshness_timestamp_utc,posting_date_|_budat,Document Type,entry_date_|_cpudt,amtin_loccur_|_dmbtr,source,Quantity,Purch Organization,Material Group,supplier_id,price_unit_|_peinh,Amount,deletion_indicator_|_loekz,Movement Type,ekpo_data_ingestion_freshness_timestamp_utc,total_gr_qty,total_gr_amt,total_ir_qty,total_ir_amt,has_gr,has_ir,has_delivery,status
8003520581,6,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Veste 44,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,220.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520567,3,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse Maintenance 44,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,250.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,12,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 56,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520567,6,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse Maintenance 48,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,250.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520575,6,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouses avec Manche 46,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,220.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,11,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 54,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,1,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 34,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520575,7,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouses avec Manche 48,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,220.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520567,4,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse Maintenance 46,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,250.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,4,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 40,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520575,3,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouses avec Manche 40,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,220.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,13,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 58,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,2,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 36,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520562,1,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Sac Non tissé Faurecia,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,25.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520573,7,TN1,,,,0,‼CONFECTION IMPRESSION ET BRODERIE,LA MARSA,0.0,,Blouse SM 46,,ST,,0.0,,,,,1385,Z+05,ST,,2018-11-26,,0,0.0,2019-06-13,,190.0,,,,X,,,205247,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9582--,205247,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,11,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,physiole,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,23.2,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,3,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,saverol liquide,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,58.1,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,1,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,coton 250 g,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,36.14,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,10,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,bactégras,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,194.68,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,13,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,bond à gaz,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,5.0,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,5,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,accu-chek 50,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,547.51,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,7,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,baisse langue,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,31.24,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,2,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,saverol gel,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,35.85,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,6,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,compresse non stérile  de 100,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,208.86,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,14,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,glucose 30%,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,44.73,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,9,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,gant propre  taille M,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,176.47,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,8,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,biafine,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,134.71,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,15,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,neoplaste,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,131.5,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,12,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,bondage petit forma,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,18.33,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003520583,4,TN1,,,,0,‼PHARMACIE MONGI CHERIF,BEN AROUS,0.0,,amustil,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-26,,0,0.0,2023-08-01,,87.9,,,,X,,,205263,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,205263,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003518658,1,TN1,,,,0,SOCIETE ORGALEAN INDUSTRIE,BEN AROUS,0.0,,Armoire aiguilles avec des porte plexi,,ST,,0.0,,,,,1385,Z+60,ST,,2018-11-23,,0,0.0,2020-11-16,,8500.0,,,,X,,,221288,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9520--,221288,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,6,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueur SCHNEIDER Effaçable - 290 Rouge,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,16.7,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,8,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueur perm SCHNEIDERMAXX133 BLEU,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,12.5,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,5,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueur SCHNEIDER Effaçable - 290 Bleu,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,16.7,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,4,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Bracelet couleur assorties - Sachet de 1,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,111.2,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,3,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Stylo à bille BIC - Cristal - Bleu,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,2.77,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,7,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueur SCHNEIDER Effaçable - 290 Vert,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,16.7,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,11,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Stylo correcteur BIC - 7m,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,26.6,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,2,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Ramette papier MOTIF PREMIUM -A3- 90Gr,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,169.5,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,1,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Ramette papier TARGET -A4- 75Gr,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,83.0,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,9,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Marqueur perm SCHNEIDERMAXX133 VERT,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,12.5,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516714,10,TN1,,,,0,‼STE PROXI SA,TUNISIA,0.0,,Pochette perforée A4 Lisse - 50 Microns,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2020-11-16,,82.58,,,,X,,,207064,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9831--,207064,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516711,1,TN1,,,,0,4-CE TUNISIE,TUNISIE,0.0,,Mur qualité contrôle coiffes SEM44,,ST,,0.0,,,,,1385,Z+60,ST,,2018-11-22,,0,0.0,2020-11-16,,3.3,,,,X,,,211042,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9566--,211042,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003516703,1,TN1,,,,0,4-CE TUNISIE,TUNISIE,0.0,,Mur qualité contrôle découpée SEM44,,ST,,0.0,,,,,1385,Z+60,ST,,2018-11-22,,0,0.0,2020-11-16,,3.3,,,,X,,,211042,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9566--,211042,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515991,1,TN1,,,,0,ETUDE CONCEPTION ET FABRICATION,MOUROUJ 3,0.0,,Arrondissement coupes fils,,ST,,0.0,,,,,1385,Z+60,ST,,2018-11-22,,0,0.0,2020-11-24,,2.0,,,,X,,,199110,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9590--,199110,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515996,3,TN1,,,,0,AYARI MOKHTAR API,TUNIS,0.0,,Rechargement extincteur poudre 9 kg,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2023-08-01,,175.0,,,,X,,,228317,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,228317,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515996,4,TN1,,,,0,AYARI MOKHTAR API,TUNIS,0.0,,Tete pour poudre 06 kg,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2023-08-01,,235.0,,,,X,,,228317,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,228317,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515996,1,TN1,,,,0,AYARI MOKHTAR API,TUNIS,0.0,,Rechargement extincteur CO2,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2023-08-01,,200.0,,,,X,,,228317,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,228317,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515996,2,TN1,,,,0,AYARI MOKHTAR API,TUNIS,0.0,,Rechargement extincteur poudre 6 kg,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2023-08-01,,150.0,,,,X,,,228317,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,228317,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515996,5,TN1,,,,0,AYARI MOKHTAR API,TUNIS,0.0,,Flexible  tromblon CO2,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2023-08-01,,325.0,,,,X,,,228317,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,228317,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003515996,6,TN1,,,,0,AYARI MOKHTAR API,TUNIS,0.0,,Flexible  tromblon poudre 06,,ST,,0.0,,,,,1385,Z+30,ST,,2018-11-22,,0,0.0,2023-08-01,,255.0,,,,X,,,228317,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9332--,228317,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003513100,1,TN1,,,,0,PAINTBALL TUNISIE,TUNIS,0.0,,TEAM BUILDING 9SAP + CWS,,LE,,0.0,,,,,1474,Z004,LE,,2018-11-21,,1,0.0,2018-11-21,,40000.0,,,,,,,221530,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPL,,0.0,FC1,0.0,NP03,9410--,221530,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,0,NO_GR_NO_IR
8003508475,1,TN1,,,,0,SODIFA,BORAN SUR OISE,0.0,,Visiteurse,,ST,,0.0,,,,,1385,Z+60,ST,,2018-11-19,,0,0.0,2018-11-20,,4350.0,,,,X,,,165382,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9010--,165382,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003508466,1,TN1,,,,0,SODIFA,BORAN SUR OISE,0.0,,visiteuse,,ST,,0.0,,,,,1385,Z004,ST,,2018-11-19,,0,0.0,2018-11-20,,4350.0,,,,X,,,165382,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9010--,165382,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003508474,1,TN1,,,,0,SODIFA,BORAN SUR OISE,0.0,,visiteuse,,ST,,0.0,,,,,1385,Z004,ST,,2018-11-19,,0,0.0,2018-11-20,,4530.0,,,,X,,,165382,0,0.0,0.0,,,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9010--,165382,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003508468,3,TN1,,,,0,PERFORMANCE MANAGEMENT CONSEIL,ARIANA,0.0,,Formation MSA,,ST,,0.0,,,,,1385,Z004,ST,,2018-11-19,DAP,0,0.0,2019-06-13,,33000.0,,,,X,,A DEFINIR DANS LA COMMANDE,199188,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9320--,199188,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
8003508468,6,TN1,,,,0,PERFORMANCE MANAGEMENT CONSEIL,ARIANA,0.0,,Formation AMDEC,,ST,,0.0,,,,,1385,Z004,ST,,2018-11-19,DAP,0,0.0,2019-06-13,,33000.0,,,,X,,A DEFINIR DANS LA COMMANDE,199188,0,0.0,0.0,,FU,,2024-03-14T12:35:09Z,,ECPO,,0.0,FC1,0.0,NP03,9320--,199188,1,0.0,,,2024-03-15T09:38:04Z,0.0,0.0,0.0,0.0,0,0,1,DELIVERED
